athlete,athleteLabel,sportLabel,birthDate,birthPlaceLabel,educationLabel,nationalTeamLabel,coachLabel
http://www.wikidata.org/entity/Q262916,Александр Александрович Огарков,биатлон,1987-01-27T00:00:00Z,Курган,Курганский государственный университет,,
http://www.wikidata.org/entity/Q28500610,Александр Александрович Стародубец,биатлон,1993-03-14T00:00:00Z,Москва,,,
http://www.wikidata.org/entity/Q2647319,Александр Викторович Бабчин,биатлон,1986-10-15T00:00:00Z,Межгорье,,,
http://www.wikidata.org/entity/Q2643283,Александр Викторович Логинов,биатлон,1992-01-31T00:00:00Z,Саратов,"Саратовский государственный университет генетики, биотехнологии и инженерии имени Н.И. Вавилова",,
http://www.wikidata.org/entity/Q15647447,Александр Игоревич Чернышов,биатлон,1992-09-19T00:00:00Z,Москва,,,
http://www.wikidata.org/entity/Q47453376,Александр Романович Дедюхин,биатлон,1994-02-14T00:00:00Z,Сретенск,,,
http://www.wikidata.org/entity/Q439582,Александра Васильевич,биатлон,1986-08-10T00:00:00Z,Сараево,,,
http://www.wikidata.org/entity/Q534858,Александра Каменщик,биатлон,1988-08-28T00:00:00Z,Криулень,,,
http://www.wikidata.org/entity/Q2643640,Александра Николаевна Аликина,биатлон,1990-05-03T00:00:00Z,Нытва,,,
http://www.wikidata.org/entity/Q60835836,"Александрова, Дарья Алексеевна",биатлон,1988-05-23T00:00:00Z,,,,
http://www.wikidata.org/entity/Q19017586,Алексей Александрович Корнев,биатлон,1991-07-21T00:00:00Z,Электросталь,,,
http://www.wikidata.org/entity/Q953322,Алексей Анатольевич Волков,биатлон,1988-04-05T00:00:00Z,Радужный,,Центральный спортивный клуб армии,
http://www.wikidata.org/entity/Q2622580,Алексей Николаевич Альмуков,биатлон,1990-03-22T00:00:00Z,Исетский район,Тюменский государственный университет,,
http://www.wikidata.org/entity/Q936363,Алекси Бёф,биатлон,1986-03-04T00:00:00Z,Шамбери,Университет Савойи — Монблана,,
http://www.wikidata.org/entity/Q514535,Алексиа Рунгальдир,биатлон,1991-11-27T00:00:00Z,Брессаноне,,Gruppi Sportivi Fiamme Gialle,
http://www.wikidata.org/entity/Q2647082,Алина Аюпова,биатлон,2000-01-01T00:00:00Z,,,,
http://www.wikidata.org/entity/Q105825279,Алина Сергеевна Стремоус,биатлон,1995-07-11T00:00:00Z,Котельниково,,,
http://www.wikidata.org/entity/Q14251487,Алёна Викторовна Ильиных,биатлон,1991-08-10T00:00:00Z,Викуловский район,,,
http://www.wikidata.org/entity/Q15782431,Алёна Луцикович,биатлон,1992-11-16T00:00:00Z,,,,
http://www.wikidata.org/entity/Q47453505,Алёна Сергеевна Иванова,биатлон,1994-10-04T00:00:00Z,Ижевск,,,
http://www.wikidata.org/entity/Q47453505,Алёна Сергеевна Иванова,биатлон,2004-10-04T00:00:00Z,Ижевск,,,
http://www.wikidata.org/entity/Q1598415,Алёна Сергеевна Шиленко,биатлон,1989-08-03T00:00:00Z,Новосибирск,,,
http://www.wikidata.org/entity/Q453998,Аманда Лайтфут,биатлон,1987-01-30T00:00:00Z,Ковентри,,,
http://www.wikidata.org/entity/Q454716,Амар Гарибович,биатлон,1991-09-07T00:00:00Z,Сьеница,,,
http://www.wikidata.org/entity/Q271238,Анаис Бескон,биатлон,1987-05-15T00:00:00Z,Оне-сюр-Одон,,,
http://www.wikidata.org/entity/Q488759,Анаис Шевалье-Буше,биатлон,1993-02-12T00:00:00Z,Сен-Мартен-д’Эр,Гренобльский университет,,
http://www.wikidata.org/entity/Q18811347,Анамария Лампич,биатлон,1995-06-17T00:00:00Z,Любляна,,,
http://www.wikidata.org/entity/Q105103081,Анастасия Александровна Шевченко,биатлон,1999-06-11T00:00:00Z,Омск,,,
http://www.wikidata.org/entity/Q104835153,Анастасия Алексеевна Гореева,биатлон,1999-08-27T00:00:00Z,Павловский Посад,,,
http://www.wikidata.org/entity/Q283432,Анастасия Викторовна Дуборезова,биатлон,1985-03-14T00:00:00Z,Городок,,,
http://www.wikidata.org/entity/Q47453261,Анастасия Ильинична Морозова,биатлон,1994-07-31T00:00:00Z,Норильск,,,
http://www.wikidata.org/entity/Q487009,Анастасия Калей,биатлон,1992-09-06T00:00:00Z,,,,
http://www.wikidata.org/entity/Q83424687,Анастасия Сергеевна Кондратьева,биатлон,1994-01-17T00:00:00Z,Щучинск,,,
http://www.wikidata.org/entity/Q48079345,Анатолий Александрович Ковалевский,биатлон,1990-06-24T00:00:00Z,Киев,Национальный университет физического воспитания и спорта Украины,,
http://www.wikidata.org/entity/Q48079345,Анатолий Александрович Ковалевский,биатлон,1990-06-29T00:00:00Z,Киев,Национальный университет физического воспитания и спорта Украины,,
http://www.wikidata.org/entity/Q501702,Андрей Александрович Алексеев,биатлон,1990-10-15T00:00:00Z,,,,
http://www.wikidata.org/entity/Q2652590,Андрей Александрович Евсюков,биатлон,2000-01-01T00:00:00Z,Радужный,,,
http://www.wikidata.org/entity/Q2652592,Андрей Григорьевич Михайлов,биатлон,2000-01-01T00:00:00Z,,,,
http://www.wikidata.org/entity/Q15071090,Андрей Олегович Свобода,биатлон,1991-04-16T00:00:00Z,Мурманск,,,
http://www.wikidata.org/entity/Q503168,Андрей Расторгуев,биатлон,1988-05-27T00:00:00Z,Алуксне,,Латвия на зимних Олимпийских играх 2018,
http://www.wikidata.org/entity/Q465804,Анете Брице,биатлон,1991-11-13T00:00:00Z,Рига,,,
http://www.wikidata.org/entity/Q2560358,Анна Александровна Бурмистрова,биатлон,1986-07-15T00:00:00Z,Краснотурьинск,Российский государственный профессионально-педагогический университет,,
http://www.wikidata.org/entity/Q61679275,Анна Грухвина,биатлон,1999-10-20T00:00:00Z,Тюмень,,,
http://www.wikidata.org/entity/Q18588030,Анна Ивановна Сураева,биатлон,1990-10-21T00:00:00Z,Новосибирск,,,
http://www.wikidata.org/entity/Q15783532,Анна Игоревна Никулина,биатлон,1991-08-25T00:00:00Z,Новосибирск,Сибирский государственный университет путей сообщения,,
http://www.wikidata.org/entity/Q19368627,Анна Магнуссон,биатлон,1995-03-31T00:00:00Z,Питео,,,
http://www.wikidata.org/entity/Q18643544,Анна Щербинина,биатлон,1991-01-25T00:00:00Z,Норильск,,,
http://www.wikidata.org/entity/Q520291,Антон Владимирович Шипулин,биатлон,1987-08-21T00:00:00Z,Тюмень,Тюменский институт повышения квалификации сотрудников МВД России,Динамо,
http://www.wikidata.org/entity/Q83550982,Антон Дудченко,биатлон,1996-12-17T00:00:00Z,Виры,,,
http://www.wikidata.org/entity/Q16006932,Антон Игоревич Бабиков,биатлон,1991-08-02T00:00:00Z,Уфа,,,
http://www.wikidata.org/entity/Q16697806,Антон Синапов,биатлон,1993-09-01T00:00:00Z,Чепеларе,,,
http://www.wikidata.org/entity/Q48440010,Антон Смольский,биатлон,1996-12-16T00:00:00Z,Песочное,Автотракторный факультет БНТУ,,
http://www.wikidata.org/entity/Q598926,Антонен Гигонна,биатлон,1991-07-02T00:00:00Z,Амбийи,,,
http://www.wikidata.org/entity/Q2112771,Аня Эрзен,биатлон,1992-10-26T00:00:00Z,Рибно,,,
http://www.wikidata.org/entity/Q620476,Апостолос Ангелис,биатлон,1993-06-24T00:00:00Z,Янина,,,
http://www.wikidata.org/entity/Q4080542,Аристид Бегю,биатлон,1994-08-16T00:00:00Z,Бове,,,
http://www.wikidata.org/entity/Q60837454,"Арнакова, Ирина Петровна",биатлон,1985-07-09T00:00:00Z,,,,
http://www.wikidata.org/entity/Q440244,Арнд Пайффер,биатлон,1987-03-18T00:00:00Z,Вольфенбюттель,,,
http://www.wikidata.org/entity/Q116927541,Артту Хейккинен,биатлон,2004-04-20T00:00:00Z,,,,
http://www.wikidata.org/entity/Q716096,Артур Колесников,биатлон,1990-11-22T00:00:00Z,Даугавпилс,,,
http://www.wikidata.org/entity/Q15784101,Артём Александрович Тищенко,биатлон,1993-12-22T00:00:00Z,Николаевка,,,
http://www.wikidata.org/entity/Q60835383,"Архипова, Елена Юрьевна",биатлон,1988-07-16T00:00:00Z,Мирный,,,
http://www.wikidata.org/entity/Q48934050,Асука Хатисука,биатлон,1992-09-26T00:00:00Z,Тесио,,,
http://www.wikidata.org/entity/Q402967,Ахти Тойванен,биатлон,1990-01-05T00:00:00Z,Полвиярви,,,
http://www.wikidata.org/entity/Q913158,"Баданина, Елена Владимировна",биатлон,1992-05-21T00:00:00Z,Никольск,,,
http://www.wikidata.org/entity/Q60835501,"Базеев, Станислав Юрьевич",биатлон,1987-06-20T00:00:00Z,Алма-Ата,,,
http://www.wikidata.org/entity/Q803701,Байба Бендика,биатлон,1991-06-27T00:00:00Z,Цесис,,Латвия на зимних Олимпийских играх 2018,
http://www.wikidata.org/entity/Q29479019,"Банис, Линас",биатлон,1998-04-06T00:00:00Z,Аникщяй,,,
http://www.wikidata.org/entity/Q2658674,Батист Жути,биатлон,1991-10-28T00:00:00Z,Шамбери,Университет Савойи — Монблана,,
http://www.wikidata.org/entity/Q124754634,"Батманова, Анастасия Юрьевна",биатлон,2000-09-05T00:00:00Z,Димитровград,,,
http://www.wikidata.org/entity/Q131783563,"Бектуганов, Александр Владимирович",биатлон,1998-12-03T00:00:00Z,Чайковский,,,
http://www.wikidata.org/entity/Q2560692,Белма Шмркович,биатлон,1990-08-14T00:00:00Z,Сьеница,,,
http://www.wikidata.org/entity/Q60835373,"Белослудцева, Лариса Владимировна",биатлон,1990-05-13T00:00:00Z,Ижевск,,,
http://www.wikidata.org/entity/Q15078073,Бен Скотт,биатлон,2000-01-01T00:00:00Z,,,,
http://www.wikidata.org/entity/Q816939,Бенедикт Долль,биатлон,1990-03-24T00:00:00Z,Титизее-Нойштадт,,,
http://www.wikidata.org/entity/Q673745,Беньямин Вегер,биатлон,1989-10-05T00:00:00Z,Бриг,,,
http://www.wikidata.org/entity/Q29358641,"Бикташева, Лейсан Маратовна",биатлон,1993-11-23T00:00:00Z,Туймазы,,,
http://www.wikidata.org/entity/Q813334,Бо Томпсон,биатлон,1989-03-03T00:00:00Z,,,,
http://www.wikidata.org/entity/Q105396665,Богдан Цымбал,биатлон,1997-08-09T00:00:00Z,Сумы,,,
http://www.wikidata.org/entity/Q137668026,"Боргула, Якуб",биатлон,2004-08-21T00:00:00Z,Грац,,,
http://www.wikidata.org/entity/Q60836515,"Босов, Артём Викторович",биатлон,1986-02-03T00:00:00Z,Ачинск,,,
http://www.wikidata.org/entity/Q891150,Боян Самарджия,биатлон,1985-12-05T00:00:00Z,Соколац,,,
http://www.wikidata.org/entity/Q432837,Брендан Грин,биатлон,1986-11-04T00:00:00Z,Хей-Ривер,,,
http://www.wikidata.org/entity/Q16166176,"Буй, Ирина Васильевна",биатлон,1995-04-29T00:00:00Z,Деражня,,,
http://www.wikidata.org/entity/Q131783471,"Бурундуков, Михаил Александрович",биатлон,1998-03-30T00:00:00Z,Междуреченский,,,
http://www.wikidata.org/entity/Q15854388,"Бутаков, Виктор Васильевич",биатлон,2000-01-01T00:00:00Z,Баженово,,,
http://www.wikidata.org/entity/Q131519011,"Вагин, Алексей Павлович",биатлон,1998-05-04T00:00:00Z,Далматово,,,
http://www.wikidata.org/entity/Q265382,Валентина Александровна Семеренко,биатлон,1986-01-18T00:00:00Z,Краснополье,,,
http://www.wikidata.org/entity/Q29358711,Валерия Сергеевна Васнецова,биатлон,1997-05-29T00:00:00Z,Можга,,,
http://www.wikidata.org/entity/Q111148656,Ван Юэ (паралимпийка),биатлон,1999-05-08T00:00:00Z,Циньхуандао,,,
http://www.wikidata.org/entity/Q87332648,Ванесса Фойгт,биатлон,1997-10-07T00:00:00Z,Шмалькальден,,,
http://www.wikidata.org/entity/Q6482065,Ванесса Хинц,биатлон,1992-03-24T00:00:00Z,Мюнхен,,,
http://www.wikidata.org/entity/Q4103653,"Варвинец, Ирина Анатольевна",биатлон,1992-07-04T00:00:00Z,Чернигов,,,
http://www.wikidata.org/entity/Q81908301,Васил Зашев,биатлон,2002-05-16T00:00:00Z,,,,
http://www.wikidata.org/entity/Q60836326,Василий Герасимов,биатлон,1985-02-05T00:00:00Z,,,,
http://www.wikidata.org/entity/Q60835253,"Ватлин, Сергей Александрович",биатлон,1990-01-01T00:00:00Z,,,,
http://www.wikidata.org/entity/Q62081804,Вебьорн Сёрум,биатлон,1998-08-11T00:00:00Z,Луннер,,,
http://www.wikidata.org/entity/Q8457464,Вегард Ермуннсхёуг,биатлон,1992-01-10T00:00:00Z,Тюнсет,,,
http://www.wikidata.org/entity/Q47450606,Венла Лехтонен,биатлон,1995-03-10T00:00:00Z,Иматра,,Imatran Urheilijat,
http://www.wikidata.org/entity/Q375558,Венсан Же,биатлон,1985-05-18T00:00:00Z,Альбервиль,Emlyon Business School,,Рено Же
http://www.wikidata.org/entity/Q375558,Венсан Же,биатлон,1985-05-18T00:00:00Z,Альбервиль,Университет Савойи — Монблана,,Рено Же
http://www.wikidata.org/entity/Q375558,Венсан Же,биатлон,1985-05-18T00:00:00Z,Альбервиль,Университеты Сорбонны,,Рено Же
http://www.wikidata.org/entity/Q60835945,"Верещагина, Елена Валерьевна",биатлон,1988-01-01T00:00:00Z,,,,
http://www.wikidata.org/entity/Q271744,Вероника Виткова,биатлон,1988-12-09T00:00:00Z,Врхлаби,,,Jana Šaldová
http://www.wikidata.org/entity/Q2517529,Вероника Зваржичова,биатлон,1988-12-08T00:00:00Z,Крнов,,,
http://www.wikidata.org/entity/Q114609,Вероника Новаковская,биатлон,1986-07-07T00:00:00Z,Клодзко,,,
http://www.wikidata.org/entity/Q106426908,Вероника Сергеевна Степанова,биатлон,2001-01-04T00:00:00Z,Елизово,,,
http://www.wikidata.org/entity/Q772033,Ветле Шостад Кристиансен,биатлон,1992-05-12T00:00:00Z,Гейло,,,
http://www.wikidata.org/entity/Q19364678,Виктор Анатольевич Порфиряну,биатлон,1991-08-12T00:00:00Z,,,,
http://www.wikidata.org/entity/Q124335093,Виктор Брандт,биатлон,1999-07-08T00:00:00Z,Карлстад,,,
http://www.wikidata.org/entity/Q23642646,Виктор Валерьевич Кривко,биатлон,1995-09-13T00:00:00Z,Сенно,,,
http://www.wikidata.org/entity/Q15867966,Виктор Николаевич Семёнов,биатлон,2000-01-01T00:00:00Z,Пермь,,,
http://www.wikidata.org/entity/Q23011303,Виктор Павлович Циунель,биатлон,2000-01-01T00:00:00Z,Коми Автономная Советская Социалистическая Республика,,,
http://www.wikidata.org/entity/Q437025,Виктор Пынзару,биатлон,1992-02-11T00:00:00Z,Дрокия,,,
http://www.wikidata.org/entity/Q2570059,Виктор Сергеевич Васильев,биатлон,1987-05-30T00:00:00Z,Ижевск,,,
http://www.wikidata.org/entity/Q2570084,Виктория Афанасьева,биатлон,1985-06-09T00:00:00Z,Риддер,,,
http://www.wikidata.org/entity/Q526055,Виктория Падьяль,биатлон,1988-08-10T00:00:00Z,Гранада,,,
http://www.wikidata.org/entity/Q50609592,Вильде Нильсен,биатлон,2001-01-12T00:00:00Z,Тромсё,,,
http://www.wikidata.org/entity/Q2536189,Вит Янов,биатлон,1987-12-25T00:00:00Z,Яблонец-над-Нисоу,,,
http://www.wikidata.org/entity/Q257713,Вита Александровна Семеренко,биатлон,1986-01-18T00:00:00Z,Краснополье,,,
http://www.wikidata.org/entity/Q81905202,Виталий Игоревич Мандзын,биатлон,2003-04-05T00:00:00Z,Подгайцы,,,
http://www.wikidata.org/entity/Q60835942,Виталий Шилов,биатлон,1988-05-29T00:00:00Z,,,,
http://www.wikidata.org/entity/Q15677205,Витаутас Строля,биатлон,1992-11-28T00:00:00Z,Аникщяй,,,
http://www.wikidata.org/entity/Q103962351,Витезслав Горниг,биатлон,1999-04-26T00:00:00Z,Йилемнице,,,
http://www.wikidata.org/entity/Q4112711,"Вишневская, Галина Александровна",биатлон,1994-02-10T00:00:00Z,Семей,,,
http://www.wikidata.org/entity/Q433188,Владимир Илиев,биатлон,1987-03-17T00:00:00Z,Троян,,,
http://www.wikidata.org/entity/Q2474497,Владимир Олегович Аленишко,биатлон,1989-03-08T00:00:00Z,Борисов,,,
http://www.wikidata.org/entity/Q15918908,Владислав Алексеевич Лекомцев,биатлон,1994-12-08T00:00:00Z,Ромашкино,,,
http://www.wikidata.org/entity/Q117038080,Владислав Киреев,биатлон,2000-09-24T00:00:00Z,Темиртау,,,
http://www.wikidata.org/entity/Q2529558,Владислав Лущук,биатлон,2000-01-01T00:00:00Z,,,,
http://www.wikidata.org/entity/Q4113910,"Вовчинский, Григорий Васильевич",биатлон,1988-07-04T00:00:00Z,Черкассы,Черкасский национальный университет имени Богдана Хмельницкого,,
